Y,X1,X2,X3
517995338,997,629,826
126197841,231,659,829
14070342,22,897,713
374695200,836,675,664
2983332,233,97,132
4926675,325,489,31
13562532,166,102,801
109529100,180,929,655
57203640,520,719,153
322073328,734,564,778
139812216,951,782,188
762383966,997,883,866
155510066,167,997,934
135189792,369,856,428
434238327,629,947,729
23623110,431,145,378
25339685,791,149,215
584386970,785,829,898
135224640,940,648,222
92969856,366,648,392
131281272,732,213,842
85310000,898,475,200
297567884,398,961,778
96044256,924,732,142
14567850,243,275,218
224721,369,29,21
163204800,440,562,660
647847816,924,854,821
386026656,939,443,928
452403770,899,637,790
33573168,249,318,424
41621580,429,196,495
494623136,683,742,976
199929072,581,642,536
2972160,32,180,516
268447200,600,812,551
58958900,775,988,77
7818804,852,399,23
22399468,182,149,826
107203020,681,463,340
185608125,647,625,459
6757948,178,463,82
52094250,845,411,150
249257670,930,271,989
2490750,750,81,41
185162970,410,537,841
324440550,762,811,525
84709000,1000,127,667
643107654,867,882,841
22078000,581,950,40
83180373,967,541,159
2465120,497,62,80
85349550,715,519,230
26591400,165,510,316
238074882,447,566,941
76558608,582,696,189
76847540,278,770,359
17304096,922,136,138
34910880,514,849,80
20998400,850,64,386
8391600,999,14,600
176908000,941,376,500
14629544,152,883,109
113294636,364,761,409
45605040,188,622,390
609840,105,88,66
246166290,459,909,590
379107729,507,819,913
223749750,714,575,545
2632500,900,15,195
16032480,526,120,254
351215040,480,869,842
643548345,733,935,939
101749284,377,378,714
7186864,19,503,752
6275346,867,517,14
60885612,613,356,279
308389587,717,641,671
29283072,448,838,78
2892344,104,137,203
48913328,862,328,173
143693970,717,818,245
210793576,443,812,586
7491000,681,550,20
24060960,930,264,98
7441920,90,256,323
9502920,84,838,135
527125464,838,692,909
39419894,347,158,719
231086730,785,602,489
5979795,127,129,365
179055900,564,747,425
155409375,411,625,605
102089845,715,629,227
417049236,799,729,716
424853520,794,728,735
20005216,184,706,154
1340568,774,4,433
91293774,569,561,286
23547420,117,347,580
47643201,857,783,71
11766000,424,925,30
60377710,493,662,185
94202100,425,262,846
771446385,831,933,995
67977000,332,525,390
48756000,120,956,425
39945510,257,314,495
10945824,646,48,353
2356000,95,40,620
18747300,598,209,150
198247560,876,371,610
33700524,164,479,429
274016064,469,716,816
4498848,328,108,127
3169920,195,128,127
9631656,516,306,61
53529190,82,715,913
31846930,386,145,569
66955070,914,299,245
465717524,622,794,943
12834864,214,882,68
121464720,683,228,780
177435830,743,835,286
92020020,489,485,388
46061514,166,717,387
1613250,717,375,6
365031590,710,607,847
202820016,508,582,686
583770000,725,880,915
9849840,35,429,656
165016800,533,430,720
118664368,628,194,974
1944000,9,360,600
41174,1,119,346
745340700,964,975,793
484086720,632,982,780
1373428,362,7,542
21014640,115,846,216
144599104,928,338,461
185053500,885,246,850
106200,6,118,150
166074,1,933,178
5650884,18,489,642
19994514,58,761,453
12831794,73,491,358
654810300,771,950,894
256852700,533,790,610
82384000,500,271,608
321697376,581,968,572
418820000,688,974,625
16615440,60,982,282
278969248,361,779,992
72242550,531,150,907
114420714,267,706,607
166495560,974,924,185
28727552,328,544,161
19392000,32,606,1000
315177472,724,716,608
11602704,944,241,51
4581024,802,12,476
2136024,279,88,87
1226160,80,39,393
330600000,1000,600,551
38119396,158,266,907
548858700,988,675,823
628472232,877,807,888
108198597,967,151,741
9973024,376,76,349
10248030,585,38,461
1671768,963,7,248
280836228,787,454,786
118097280,672,202,870
293700,445,44,15
10062444,49,628,327
3948000,224,47,375
444245080,659,887,760
16830792,132,269,474
1761318,386,9,507
137627028,924,379,393
13709192,596,62,371
11049624,387,664,43
618895728,891,998,696
108734340,957,260,437
15495480,430,63,572
109959564,858,139,922
56030208,732,832,92
34029720,90,389,972
449448750,965,690,675
32049710,389,110,749
118526125,289,425,965
261819005,805,679,479
358563744,608,693,851
25947000,248,675,155
8921070,893,111,90
56537376,833,404,168
73805160,408,299,605
46742592,614,78,976
201037480,434,530,874
345980160,852,480,846
220869285,301,923,795
162961744,244,706,946
535930200,936,925,619
92479779,459,269,749
1761984,138,84,152
49250700,629,348,225
115758000,590,436,450
10448438,91,307,374
96277656,219,614,716
4897884,947,12,431
515371920,535,976,987
1729056,186,28,332
64232000,185,992,350
312378430,754,931,445
7762860,505,18,854
220527073,767,317,907
347044992,938,376,984
100066428,297,588,573
205905,265,1,777
523708218,979,678,789
76412124,107,996,717
471677850,475,999,994
199528510,515,614,631
97268600,716,143,950
97984600,680,805,179
62721500,235,314,850
31085418,273,197,578
207663820,670,338,917
69748515,771,163,555
580458648,902,652,987
90136800,585,428,360
35397699,59,881,681
193227930,378,643,795
21634970,134,659,245
74366208,742,108,928
251740398,973,321,806
129452160,706,764,240
480159900,951,540,935
90795648,876,328,316
318140028,591,684,787
70749581,343,659,313
1515465,119,45,283
87751314,577,306,497
55100,25,29,76
51905112,202,276,931
648778788,893,868,837
73917454,626,293,403
512733312,603,896,949
1032954,2,779,663
356614440,910,867,452
160569216,612,288,911
103414872,778,418,318
429440,704,61,10
2843904,448,46,138
80703744,932,352,246
10337350,202,575,89
125436516,862,614,237
138497564,674,809,254
72727200,312,420,555
223784880,296,790,957
544416422,751,794,913
95762280,456,485,433
1908732,7,372,733
145006578,317,591,774
9206427,123,89,841
874650,105,170,49
269315904,577,704,663
258085100,910,790,359
13546026,39,793,438
56391552,672,111,756
101522920,326,460,677
14065898,77,613,298
150555878,367,643,638
6661590,190,403,87
85580820,351,835,292
10664954,37,863,334
41614560,156,494,540
41656680,702,172,345
150254104,638,364,647
16518400,32,725,712
21545472,676,498,64
63641700,135,582,810
170392326,851,663,302
106025400,985,920,117
2073732,174,202,59
199819200,798,313,800
489037500,575,945,900
264003859,553,599,797
71537008,758,188,502
85304832,592,608,237
72465120,474,637,240
2924000,43,1000,68
43126110,306,355,397
79182796,811,317,308
120753024,896,167,807
437968,248,2,883
701980796,748,991,947
104350845,515,493,411
104367330,414,397,635
8132149,181,179,251
106808984,314,554,614
23886696,654,46,794
44248320,138,501,640
120175240,940,194,659
188831370,910,789,263
567219608,866,878,746
58033352,104,593,941
189460206,291,663,982
168402240,288,890,657
102183900,985,780,133
198034200,525,936,403
3391050,555,130,47
149189040,792,207,910
77332860,141,660,831
642156000,750,907,944
314103396,866,991,366
45825241,539,649,131
18033840,110,276,594
2027718,847,171,14
794644,4,773,257
79575040,512,380,409
200168472,643,408,763
51195456,516,312,318
8196240,130,142,444
157510,10,829,19
100239919,481,769,271
27836900,437,130,490
30887103,219,247,571
52107840,216,652,370
32872656,618,244,218
141796200,650,343,636
325302120,426,858,890
86952800,220,410,964
219870378,499,538,819
1663470,15,202,549
808260,709,190,6
250730688,933,988,272
94918160,502,326,580
29669976,124,567,422
144299360,454,685,464
52023606,463,122,921
27647730,214,435,297
38218778,809,299,158
71177824,194,368,997
49845258,493,274,369
33080320,497,130,512
181230980,469,556,695
126399980,812,163,955
53356688,269,784,253
6367677,83,107,717
136867900,829,508,325
337474410,481,771,910
27982700,100,607,461
5754840,390,28,527
299117448,862,714,486
10217340,106,105,918
50126846,451,934,119
160646550,915,485,362
143311000,295,694,700
144770418,727,481,414
37339500,825,730,62
451257894,778,669,867
34385358,609,518,109
2819960,29,572,170
8816544,207,352,121
106130880,172,857,720
47330304,568,672,124
15423388,626,97,254
523202950,907,830,695
122446812,631,628,309
253638000,675,671,560
68003985,161,435,971
49048776,634,252,307
28920375,225,779,165
272210400,982,440,630
515259402,761,686,987
76614200,520,395,373
1633170,110,101,147
9549648,83,141,816
260058534,739,659,534
27323742,87,421,746
1283736,89,24,601
314300600,995,530,596
9599000,662,145,100
2850120,70,754,54
275441650,331,935,890
30244096,296,248,412
39303099,363,187,579
295895808,832,666,534
137069790,390,979,359
8957509,181,121,409
26620992,818,288,113
292865432,947,344,899
84591150,255,490,677
462650860,826,790,709
97484796,331,324,909
36325872,209,852,204
53415285,309,449,385
93004956,647,198,726
21884544,726,628,48
5174325,145,65,549
31289475,175,321,557
480799389,971,511,969
211953510,810,367,713
85085220,220,941,411
29510250,350,803,105
171596880,582,728,405
70152690,626,723,155
105563592,268,554,711
569250,55,45,230
231478736,593,496,787
25190445,213,155,763
38615850,315,230,533
19756800,392,700,72
653723680,820,878,908
125856,3,912,46
5499234,71,234,331
5213152,629,74,112
5106738,611,199,42
570748208,697,839,976
121064580,389,741,420
16594176,816,62,328
19723824,534,216,171
21651300,132,243,675
33734400,251,224,600
128718920,190,692,979
90155952,828,326,334
124384940,892,167,835
144292995,539,405,661
7737600,930,20,416
152188470,389,483,810
16956345,967,35,501
2277184,92,884,28
40003095,913,127,345
294454960,634,680,683
57070872,296,999,193
57362580,407,522,270
28444500,100,387,735
247268400,289,930,920
11380941,111,239,429
29115450,273,790,135
389151,21,29,639
833762636,931,964,929
57288924,498,154,747
209667570,465,749,602
52001012,973,431,124
67145400,438,438,350
133442870,235,583,974
93944880,552,305,558
356208,656,543,1
143414826,271,579,914
92917410,969,430,223
699141915,765,951,961
178037875,895,365,545
429061640,833,815,632
105988608,697,216,704
4253160,690,46,134
87723636,268,429,763
39880075,335,821,145
203610620,332,865,709
190045030,959,665,298
61418374,257,331,722
5586200,775,8,901
151369530,442,867,395
142442976,622,312,734
52385238,291,822,219
8207892,188,49,891
212133480,760,421,663
14656950,66,945,235
79721796,956,209,399
57578400,144,727,550
205613100,308,675,989
586902960,920,854,747
84468645,401,279,755
477234763,809,619,953
27032940,990,738,37
16549035,615,71,379
55212570,669,131,630
2624545,401,187,35
38738700,585,220,301
49938180,566,102,865
179291072,698,736,349
62284964,658,893,106
91483392,187,784,624
16363620,555,324,91
40438464,352,467,246
94170768,327,656,439
16388944,76,638,338
1838655,449,45,91
40007115,571,865,81
79570855,637,301,415
6293300,325,103,188
3399354,483,138,51
120169600,752,799,200
69113304,326,906,234
8943136,58,184,838
3409300,331,206,50
426995000,790,940,575
4108160,160,917,28
34396109,257,253,529
155610000,525,570,520
850640,686,20,62
56321046,293,362,531
12648528,46,402,684
154472010,735,233,902
62741250,225,286,975
5463540,127,90,478
47126448,414,136,837
47446728,102,898,518
60747134,103,818,721
177239953,649,407,671
206360550,495,887,470
200065850,505,865,458
339892470,783,830,523
8074088,418,44,439
557572200,600,961,967
21640320,340,312,204
25278550,209,205,590
505020600,745,840,807
8565384,526,177,92
232534540,361,860,749
33550,11,610,5
25644168,753,44,774
108529580,439,526,470
5349162,273,202,97
279889184,727,848,454
2222430,557,10,399
187180992,426,597,736
16677738,573,441,66
117475560,564,265,786
59099901,83,827,861
120820644,329,909,404
729502200,882,919,900
426609600,915,752,620
106136250,750,341,415
273116448,927,992,297
26651376,612,191,228
79606450,434,253,725
3985344,629,9,704
467152000,776,860,700
45571968,537,663,128
4992800,400,79,158
180441492,287,726,866
148283850,223,825,806
263946792,906,692,421
115222800,175,957,688
165711964,373,506,878
76751400,435,401,440
69971250,794,141,625
300923766,598,759,663
75159810,341,474,465
224768880,805,831,336
75802260,244,745,417
299770,967,31,10
2510750,50,415,121
13155120,72,242,755
288456480,390,912,811
92367104,452,992,206
179708409,981,269,681
23869890,495,94,513
14680548,543,36,751
25763184,72,927,386
194128820,620,353,887
322163904,744,958,452
3947174,142,133,209
238962900,725,484,681
390503841,959,591,689
55369602,818,621,109
37494016,56,854,784
19518720,138,160,884
14175208,926,356,43
24504768,489,116,432
217933534,749,806,361
479763900,825,602,966
30453696,441,332,208
582156,4,471,309
30395288,742,418,98
196124910,713,346,795
1298176,22,461,128
53402388,741,86,838
55723848,708,667,118
3164616,598,12,441
93006116,721,542,238
237916224,663,534,672
100511312,538,193,968
257534672,811,892,356
254815200,564,900,502
226679904,816,671,414
902460,89,12,845
15529500,420,51,725
13487188,146,494,187
17956148,196,317,289
50934370,470,307,353
181215825,925,399,491
392072050,815,659,730
41016525,415,599,165
21267510,85,669,374
206725944,309,964,694
33152625,423,209,375
352159164,567,628,989
4879820,205,44,541
126157824,486,312,832
5772960,24,633,380
20677120,788,64,410
37678368,494,908,84
132067164,807,652,251
7506486,34,663,333
416646292,734,613,926
142716168,431,438,756
26860240,176,233,655
95669070,151,862,735
9450756,463,81,252
20778471,261,223,357
11913408,962,688,18
462792855,857,555,973
4875954,46,397,267
4251402,62,171,401
20874490,377,226,245
63646968,303,616,341
63322896,133,624,763
258268776,818,996,317
412369152,824,624,802
150958080,416,448,810
17812916,709,44,571
163479120,903,496,365
99042669,297,621,537
334786672,737,638,712
1000620,6,218,765
38398385,379,115,881
667628,2,481,694
43663200,565,672,115
265532398,502,547,967
1738590,974,7,255
119511183,283,573,737
30844128,784,474,83
12095685,301,855,47
38023524,77,774,638
12008128,22,592,922
79571940,203,556,705
353900793,659,543,989
45243000,825,120,457
488367412,809,676,893
103585280,941,430,256
278591420,620,641,701
17229120,685,393,64
149541024,461,496,654
552344526,811,723,942
94231748,629,172,871
2400372,299,223,36
95042256,788,874,138
73157490,315,742,313
36371500,389,110,850
11647760,152,485,158
60681840,428,417,340
12453120,470,64,414
213561480,620,561,614
318168000,1000,324,982
54423985,181,355,847
508383750,905,642,875
83817486,853,954,103
118818336,637,402,464
320918560,976,502,655
151183071,307,621,793
147115584,749,341,576
62765780,212,385,769
68486400,400,369,464
109628136,472,591,393
47466720,408,554,210
267231300,980,795,343
42973580,52,839,985
11372840,236,158,305
34428636,198,383,454
17234063,41,583,721
51992512,494,208,506
47728520,740,119,542
11719785,55,511,417
193270896,504,602,637
709038200,988,926,775
48966392,629,526,148
17479770,35,987,506
250678128,636,844,467
578131686,831,913,762
5318448,24,358,619
76395960,657,323,360
62848396,169,478,778
110006424,366,726,414
17502360,60,929,314
22842000,564,405,100
31687740,90,498,707
185151552,778,592,402
469282248,552,851,999
132410291,541,281,871
149201520,390,493,776
212122867,389,557,979
132556752,612,692,313
4911144,574,713,12
101153502,878,153,753
10850400,411,110,240
9201808,154,88,679
12550040,116,310,349
93079161,777,219,547
65860872,924,157,454
316611625,605,865,605
606944250,825,895,822
25006945,461,95,571
48471280,446,988,110
370884744,998,558,666
52691175,251,933,225
66951648,444,618,244
147473088,613,336,716
105414318,381,809,342
543350220,959,852,665
258087276,558,471,982
141039360,756,704,265
23326560,668,291,120
994128,417,4,596
70724736,841,144,584
79772928,862,192,482
689195,299,461,5
450689184,968,958,486
34195500,85,540,745
381932768,791,764,632
142837344,942,243,624
50026170,795,146,431
114554160,238,840,573
203097600,860,369,640
26058780,180,451,321
532462236,782,802,849
200270165,613,361,905
59024000,496,340,350
133310593,503,703,377
58191840,502,184,630
37603280,220,692,247
121707376,536,686,331
54595296,354,459,336
33801144,312,131,827
282633750,518,625,873
252560160,905,288,969
13128525,83,475,333
120124032,928,804,161
458267432,521,904,973
60841912,904,107,629
21994875,135,343,475
3700593,39,811,117
983016,111,27,328
217404642,562,507,763
4651068,103,213,212
70469760,408,272,635
3922912,56,422,166
709676254,901,889,886
29139342,541,382,141
160687800,525,327,936
214299360,489,528,830
17481200,274,220,290
135143792,524,302,854
20003200,800,94,266
54668712,343,687,232
87531425,725,769,157
44676060,205,286,762
301934880,508,936,635
113593904,482,331,712
19281185,55,427,821
77281152,904,156,548
1499875,71,845,25
145370520,401,760,477
384948,2,306,629
37911280,643,80,737
257444736,408,904,698
15439212,519,201,148
367116384,496,843,878
406067728,872,694,671
2170256,236,19,484
243310760,770,788,401
13597650,825,134,123
473668965,891,915,581
40135920,184,330,661
284290160,931,880,347
639926240,965,736,901
79493750,250,395,805
21371805,273,921,85
13613760,174,480,163
133855722,418,663,483
47593294,826,367,157
47672996,634,287,262
42173250,725,70,831
267401988,658,422,963
39676560,113,380,924
82524575,667,505,245
101192040,213,888,535
73741668,154,546,877
212586849,873,933,261
479219216,607,848,931
236431260,585,529,764
535621968,651,843,976
148242692,844,229,767
60076080,657,762,120
77911875,243,475,675
578326875,695,951,875
132458435,545,677,359
1482264,519,119,24
11388198,359,622,51
42254736,292,389,372
10412500,850,98,125
6472800,310,145,144
11063160,790,36,389
23878008,231,472,219
264801600,400,666,994
6629400,635,870,12
31752192,768,544,76
121879932,443,908,303
284898060,620,837,549
65637180,252,461,565
192842532,747,404,639
87548922,281,911,342
240262715,989,385,631
9854460,189,132,395
225682639,689,511,641
94727040,240,479,824
150931880,508,730,407
58465890,309,901,210
12435500,170,209,350
344870784,928,444,837
37781172,902,537,78
205635060,867,335,708
100512200,839,599,200
28085328,201,426,328
1146327,169,7,969
32986959,227,821,177
36805680,558,776,85
838530,495,121,14
309228192,504,988,621
50006880,105,726,656
23233504,424,133,412
62451480,91,860,798
39418512,103,469,816
99196125,265,805,465
320723260,883,635,572
234436800,663,520,680
1335928,323,517,8
6675858,29,441,522
103376000,1000,364,284
140621568,768,647,283
3090480,632,815,6
144294150,525,961,286
125208,376,1,333
509552568,987,588,878
404945376,982,568,726
2762100,558,90,55
356369706,979,749,486
4015018,337,322,37
353814750,954,375,989
162158256,412,754,522
400713600,712,804,700
253358820,459,965,572
70026240,388,960,188
166751676,722,329,702
63419520,85,804,928
466106850,990,955,493
205366984,838,311,788
111545748,729,164,933
98616291,227,809,537
100077120,195,972,528
228608325,275,891,933
152660376,649,891,264
10431018,117,127,702
30821340,402,170,451
191058693,959,371,537
166656,21,16,496
201681312,524,406,948
659000160,940,728,963
34515894,167,259,798
20967375,165,325,391
315282000,425,843,880
397299120,912,577,755
114034800,848,275,489
62758320,508,355,348
353253992,769,631,728
512025338,817,671,934
32327555,65,739,673
56015190,177,685,462
145163493,697,219,951
173166147,539,657,489
116988764,524,391,571
289788192,864,747,449
36323742,937,39,994
13516128,96,661,213
143638860,489,380,773
246717576,499,756,654
413484918,574,789,913
26492532,132,479,419
206250030,477,870,497
32248944,856,39,966
461402760,658,899,780
121530360,971,420,298
38471372,62,922,673
10122840,515,728,27
212116100,511,593,700
14849568,51,432,674
7748010,591,46,285
4504240,71,793,80
59623200,630,208,455
698496,214,16,204
34803080,527,260,254
3115000,350,89,100
60229125,785,495,155
25180308,654,46,837
4640000,25,580,320
641094750,915,810,865
13074464,52,424,593
67382352,303,452,492
462950,5,985,94
291603070,830,451,779
77439110,245,422,749
129418562,598,719,301
9484853,401,109,217
345924216,984,603,583
131176590,901,633,230
76907600,700,242,454
75151560,220,394,867
3677376,48,214,358
84835440,290,306,956
242880000,600,920,440
31637628,486,242,269
36091440,124,441,660
23369996,362,169,382
81091836,823,252,391
67700800,262,760,340
93420360,372,761,330
45075492,909,77,644
4249488,397,24,446
111039880,724,626,245
239619384,454,724,729
4053918,11,771,478
20860280,116,734,245
3997280,40,172,581
136416000,735,200,928
71033760,729,870,112
213786300,573,820,455
126010800,174,852,850
98952000,190,600,868
497102364,726,821,834
25199490,619,885,46
163181196,849,562,342
1573530,354,35,127
14976,39,4,96
732744250,875,866,967
12145149,431,909,31
40350960,216,958,195
114459462,167,754,909
31633740,283,414,270
43199244,306,198,713
2783690,437,637,10
98454825,933,225,469
416204320,856,805,604
15240150,355,405,106
76682130,213,695,518
1064440,52,445,46
209943630,387,845,642
49736856,478,138,754
16611686,338,119,413
2846466,18,287,551
5144832,128,462,87
4455882,687,138,47
83555136,644,212,612
28226205,765,49,753
13741261,769,167,107
3488400,10,612,570
74383840,943,493,160
20952435,155,157,861
113884160,767,160,928
146567070,806,405,449
179262000,866,828,250
33891606,873,329,118
279077400,749,600,621
418326921,851,579,849
75663399,417,529,343
34102432,239,182,784
140440230,217,810,799
91826171,503,311,587
105725648,688,757,203
734755455,993,783,945
66908160,320,432,484
130747820,526,530,469
168941410,935,191,946
12427776,24,558,928
172115380,818,397,530
43606976,152,376,763
4788828,417,116,99
147020832,252,666,876
61710138,266,519,447
33720960,579,448,130
345230760,446,970,798
56849238,207,353,778
119698848,717,444,376
117228664,547,301,712
85141440,846,340,296
101954068,367,398,698
427613520,940,668,681
228290870,943,563,430
194848640,448,713,610
99718699,509,409,479
3894176,368,26,407
88934400,320,288,965
11381458,46,271,913
11089920,152,912,80
31724000,275,140,824
2949408,539,48,114
32310549,477,201,337
3902976,168,176,132
39426156,862,99,462
76248900,225,494,686
16448684,188,203,431
283626090,957,445,666
337809310,883,670,571
10026756,57,642,274
256709610,365,953,738
14497056,432,238,141
162706500,380,495,865
191227716,948,241,837
115530800,496,275,847
40758512,386,788,134
8703978,303,106,271
156386112,489,526,608
291584202,598,651,749
103874968,866,764,157
53974224,321,372,452
143861060,980,313,469
13567805,251,95,569
24784980,141,935,188
478114560,847,672,840
110417616,386,822,348
364166484,773,516,913
47450502,407,254,459
2647020,281,785,12
16196208,413,86,456
39667290,386,221,465
6306795,33,411,465
720510,35,141,146
1423954,527,386,7
16802352,844,79,252
10996992,24,516,888
145197000,584,255,975
128636760,168,835,917
39146798,103,619,614
48508480,740,136,482
216242208,962,892,252
149606248,692,682,317
19158705,831,29,795
9104000,569,64,250
192868416,688,599,468
33997824,248,224,612
19936800,142,325,432
71600382,617,614,189
259088552,388,841,794
180302628,319,703,804
45900,17,4,675
87155838,459,959,198
171893190,670,399,643
251981100,705,644,555
3491480,40,191,457
383934876,676,961,591
161284288,649,706,352
204585984,576,632,562
176440365,597,323,915
112371636,177,842,754
221487475,649,803,425
36457248,712,502,102
44782794,101,714,621
2872320,192,80,187
401238326,487,982,839
2870608,8,746,481
95416724,739,764,169
20656116,101,299,684
563673,3,551,341
123828320,760,322,506
45914664,584,359,219
76630000,194,632,625
192599550,975,438,451
145132020,530,922,297
80210529,789,141,721
100864946,338,623,479
132751872,768,582,297
3653988,794,78,59
7705368,23,517,648
14957195,941,289,55
806519808,992,864,941
3150563,533,23,257
81242898,309,418,629
1710528,151,96,118
61223640,723,365,232
507680264,973,692,754
77541540,887,372,235
16850400,118,150,952
34832952,462,412,183
63911790,158,801,505
111348930,462,295,817
348320,622,35,16
255760,139,20,92
642469884,706,987,922
376258332,977,479,804
435691872,708,999,616
456139200,825,848,652
441123000,950,710,654
26469000,450,692,85
383635200,928,795,520
2470104,676,87,42
59925558,151,462,859
3831350,38,925,109
282716280,987,620,462
115701960,412,370,759
7492056,143,177,296
6610950,166,135,295
28845024,797,754,48
10452000,536,780,25
70976862,789,174,517
108345700,785,670,206
4749290,307,238,65
65917800,936,313,225
80842980,557,492,295
188272656,858,328,669
18933460,206,101,910
502191144,819,696,881
17612925,577,925,33
299285568,928,437,738
552231200,950,752,773
50960322,643,777,102
27063960,231,145,808
104735334,867,187,646
211589334,711,891,334
35459424,246,936,154
1078020,565,3,636
136705239,771,891,199
135870016,482,383,736
316130850,531,675,882
228369645,437,945,553
2222088,11,228,886
42840,1,280,153
39855552,678,352,167
366021057,467,851,921
104632528,308,556,611
176269824,576,328,933
22715640,90,684,369
376096784,772,548,889
342814017,689,817,609
103957588,532,263,743
5580927,207,43,627
